ContactID,ClientID,StaffID,ContactDate,ContactType,ContactOutcome,ContactDurationMinutes,FollowUpDate,ContactNotesCategory
51035,3085,2018,2025-12-04,Text Message,Client Declined,,,Program Update
51036,3085,2018,2025-12-10,In Person,Voicemail,,2025-12-17,Crisis Support
51037,3085,2018,2026-02-20,Phone,Successful,90,2026-02-23,Program Update
51038,3085,2018,2026-03-27,Text Message,Rescheduled,20,2026-03-30,Referral
51039,3085,2018,2026-06-27,Outreach Attempt,Successful,90,,Referral
51040,3086,2006,2023-09-26,Phone,Unable to Locate,,,Crisis Support
51041,3086,2006,2023-10-18,Outreach Attempt,Unable to Locate,,,Crisis Support
51042,3086,2006,2024-03-20,Outreach Attempt,Rescheduled,60,2024-03-23,Service Planning
51043,3086,2006,2024-10-14,Video,Successful,60,2024-10-17,Documentation
51044,3086,2006,2025-03-03,Email,Client Declined,,,Service Planning
51045,3086,2006,2025-09-03,Phone,No Answer,,2025-10-03,Referral
51046,3087,2007,2025-09-25,Email,Rescheduled,60,2025-09-28,Program Update
51047,3087,2007,2025-09-27,Phone,Successful,10,2025-10-04,Documentation
51048,3087,2007,2025-10-07,Outreach Attempt,Unable to Locate,,,General Check-In
51049,3087,2007,2025-11-26,Phone,Successful,30,2025-12-03,Crisis Support
51050,3087,2007,2025-12-28,Email,Successful,45,2026-01-27,General Check-In
51051,3087,2007,2026-01-18,Email,Voicemail,,2026-02-08,Follow-Up
51052,3087,2007,2026-02-14,Phone,Successful,60,2026-02-21,Follow-Up
51053,3087,2007,2026-03-02,Text Message,No Answer,,2026-04-01,Service Planning
51054,3087,2007,2026-03-19,Phone,Successful,90,2026-03-22,Program Update
51055,3087,2007,2026-04-10,Outreach Attempt,No Answer,,2026-05-01,Program Update
51056,3087,2007,2026-04-20,Email,Successful,60,2026-05-04,Crisis Support
51057,3087,2007,2026-04-25,Phone,Successful,20,2026-05-25,Referral
51058,3087,2007,2026-05-10,Text Message,Successful,90,2026-05-13,Referral
51059,3087,2007,2026-05-13,Email,Successful,90,2026-06-12,Documentation
51060,3087,2007,2026-06-09,Phone,Successful,20,2026-06-30,General Check-In
51061,3087,2007,2026-06-20,Video,Rescheduled,60,,Documentation
51062,3087,2007,2026-07-02,Email,Successful,15,,Crisis Support
51063,3087,2007,2026-07-03,Text Message,Successful,30,,Crisis Support
51064,3088,2015,2024-09-03,Video,Successful,45,2024-09-17,Program Update
51065,3088,2015,2024-09-03,Outreach Attempt,Successful,60,2024-09-17,Referral
51066,3088,2015,2024-09-25,Text Message,Successful,45,2024-10-16,Documentation
51067,3088,2015,2024-10-01,In Person,Successful,60,2024-10-04,Program Update
51068,3088,2015,2024-10-21,In Person,Successful,30,2024-10-24,Documentation
51069,3088,2015,2024-11-07,Phone,Voicemail,,2024-11-14,Program Update
51070,3089,2011,2026-01-15,In Person,Successful,60,2026-01-18,Program Update
51071,3089,2011,2026-02-04,Video,No Answer,,2026-02-18,Crisis Support
51072,3089,2011,2026-02-10,Outreach Attempt,Successful,90,2026-02-17,Follow-Up
51073,3089,2011,2026-02-13,In Person,Client Declined,,,Documentation
51074,3089,2011,2026-02-27,Email,Voicemail,,2026-03-13,Crisis Support
51075,3089,2011,2026-03-02,Email,Voicemail,,2026-03-23,Documentation
51076,3089,2011,2026-03-26,Text Message,Successful,60,2026-04-16,Referral
51077,3089,2011,2026-04-18,Video,Successful,10,2026-04-21,Documentation
51078,3089,2011,2026-04-21,Video,Successful,10,2026-05-21,Documentation
51079,3089,2011,2026-04-24,Video,Voicemail,,2026-05-24,Referral
51080,3089,2011,2026-05-12,Phone,No Answer,,2026-05-26,Follow-Up
51081,3089,2011,2026-05-13,Video,Successful,30,2026-05-20,Crisis Support
51082,3089,2011,2026-05-13,In Person,Successful,30,2026-05-27,General Check-In
51083,3089,2011,2026-06-01,In Person,Successful,45,2026-06-04,Service Planning
51084,3089,2011,2026-06-23,Email,Successful,15,,Crisis Support
51085,3089,2011,2026-07-11,Phone,Voicemail,,,Crisis Support
51086,3090,2003,2025-08-12,Phone,Unable to Locate,,,General Check-In
51087,3090,2003,2025-08-27,Outreach Attempt,No Answer,,2025-08-30,General Check-In
51088,3090,2003,2025-09-04,In Person,Successful,45,2025-09-11,Crisis Support
51089,3090,2003,2025-09-13,In Person,Unable to Locate,,,Program Update
51090,3090,2003,2025-10-08,Phone,No Answer,,2025-10-15,Program Update
51091,3090,2003,2025-11-04,Phone,Successful,10,2025-11-25,Referral
51092,3090,2003,2025-11-29,Outreach Attempt,Client Declined,,,Crisis Support
51093,3090,2003,2026-01-14,Outreach Attempt,Voicemail,,2026-01-17,Follow-Up
51094,3090,2003,2026-01-27,In Person,Successful,10,2026-02-26,Documentation
51095,3090,2003,2026-02-28,Phone,Successful,60,2026-03-21,Service Planning
51096,3090,2003,2026-03-25,In Person,Successful,30,2026-04-15,Follow-Up
51097,3090,2003,2026-04-20,Email,Successful,30,2026-05-11,Program Update
51098,3090,2003,2026-06-03,Email,Successful,45,2026-06-10,Service Planning
51099,3090,2003,2026-06-05,Phone,No Answer,,2026-06-08,Follow-Up
51100,3091,2014,2025-08-23,Phone,Successful,10,2025-08-26,Service Planning
51101,3091,2014,2025-09-02,In Person,No Answer,,2025-09-09,General Check-In
51102,3091,2014,2025-09-07,Video,Successful,15,2025-09-14,General Check-In
51103,3091,2014,2025-09-10,Text Message,Successful,90,2025-10-10,Documentation
51104,3091,2014,2025-12-24,Phone,Successful,45,2025-12-31,Crisis Support
51105,3091,2014,2026-03-27,Text Message,No Answer,,2026-04-17,Service Planning
51106,3091,2014,2026-05-07,Phone,Successful,60,2026-05-10,General Check-In
51107,3091,2014,2026-05-09,In Person,No Answer,,2026-05-12,Service Planning
51108,3091,2014,2026-06-01,Phone,Successful,45,2026-06-15,Crisis Support
51109,3091,2014,2026-06-23,Outreach Attempt,No Answer,,,Follow-Up
51110,3092,2008,2025-05-01,Outreach Attempt,Successful,20,2025-05-31,Documentation
51111,3092,2008,2025-06-10,Email,Rescheduled,45,2025-06-17,Crisis Support
51112,3092,2008,2025-08-22,Outreach Attempt,No Answer,,2025-09-12,Documentation
51113,3092,2008,2025-09-19,In Person,Successful,90,2025-10-03,Referral
51114,3092,2008,2025-10-21,Phone,Successful,20,2025-11-20,Service Planning
51115,3092,2008,2025-11-22,Email,Successful,60,2025-12-06,Follow-Up
51116,3092,2008,2026-03-12,Email,Successful,20,2026-04-02,Documentation
51117,3092,2008,2026-03-22,Phone,Successful,60,2026-03-25,Follow-Up
51118,3092,2008,2026-05-13,Outreach Attempt,Voicemail,,2026-06-12,Referral
51119,3092,2008,2026-07-07,Phone,No Answer,,,Crisis Support
51120,3092,2008,2026-07-11,Outreach Attempt,No Answer,,,Program Update
51121,3093,2015,2025-06-27,Email,Voicemail,,2025-06-30,Referral
51122,3093,2015,2025-08-09,Phone,Successful,20,2025-09-08,Service Planning
51123,3093,2015,2025-09-09,Text Message,Voicemail,,2025-09-16,Documentation
51124,3093,2015,2025-10-11,Text Message,No Answer,,2025-10-14,General Check-In
51125,3093,2015,2025-12-27,Text Message,Successful,20,2026-01-10,Crisis Support
51126,3093,2015,2026-01-13,Phone,Rescheduled,45,2026-02-12,Program Update
51127,3093,2015,2026-01-21,Video,Successful,45,2026-01-24,Crisis Support
51128,3094,2015,2025-07-02,Video,Voicemail,,2025-07-23,Documentation
51129,3094,2015,2025-09-17,Email,Rescheduled,10,2025-10-17,General Check-In
51130,3094,2015,2025-11-11,Outreach Attempt,Unable to Locate,,,Crisis Support
51131,3094,2015,2026-04-24,Outreach Attempt,No Answer,,2026-05-15,Program Update
51132,3094,2015,2026-06-10,Video,Successful,60,2026-07-01,Referral
51133,3095,2006,2024-01-24,Text Message,Voicemail,,2024-02-14,Referral
51134,3095,2006,2024-04-21,Phone,Successful,20,2024-05-21,Service Planning
51135,3095,2006,2025-08-30,Phone,Successful,60,2025-09-02,Program Update
51136,3095,2006,2026-02-12,Phone,Unable to Locate,,,Follow-Up
51137,3096,2009,2024-02-07,Phone,Rescheduled,45,2024-03-08,Program Update
51138,3096,2009,2024-02-11,Email,No Answer,,2024-03-03,Documentation
51139,3096,2009,2024-02-16,Phone,Rescheduled,10,2024-02-19,Referral
51140,3096,2009,2024-02-17,Outreach Attempt,Voicemail,,2024-03-18,Service Planning
51141,3096,2009,2024-02-18,In Person,Successful,45,2024-03-03,General Check-In
51142,3096,2009,2024-02-18,Email,Rescheduled,15,2024-03-10,Program Update
51143,3096,2009,2024-02-19,Video,Successful,15,2024-03-11,Service Planning
51144,3096,2009,2024-02-24,Text Message,Successful,10,2024-03-25,General Check-In
51145,3096,2009,2024-02-26,In Person,Successful,30,2024-03-04,Documentation
51146,3097,2012,2026-03-21,Video,Successful,15,2026-04-04,Crisis Support
51147,3097,2012,2026-03-25,Email,Rescheduled,90,2026-04-01,Service Planning
51148,3097,2012,2026-04-15,Phone,No Answer,,2026-04-22,Documentation
51149,3097,2012,2026-05-22,In Person,No Answer,,2026-06-05,Service Planning
51150,3097,2012,2026-05-31,Phone,Successful,20,2026-06-03,Documentation
51151,3097,2012,2026-06-03,In Person,Rescheduled,20,2026-07-03,Crisis Support
51152,3097,2012,2026-06-03,In Person,Successful,30,2026-07-03,Referral
51153,3097,2012,2026-06-04,Outreach Attempt,Unable to Locate,,,Documentation
51154,3097,2012,2026-06-04,Phone,Successful,30,2026-06-18,Service Planning
51155,3097,2012,2026-06-08,Outreach Attempt,Client Declined,,,Service Planning
51156,3097,2012,2026-06-09,Text Message,Successful,20,2026-06-30,Crisis Support
51157,3097,2012,2026-06-11,Email,Successful,20,2026-06-18,Follow-Up
51158,3097,2012,2026-06-11,Phone,Unable to Locate,,,Service Planning
51159,3097,2012,2026-06-13,Phone,Successful,15,2026-06-16,General Check-In
51160,3097,2012,2026-06-16,Outreach Attempt,Voicemail,,2026-06-30,Documentation
51161,3097,2012,2026-06-25,Video,Successful,20,2026-06-28,Program Update
51162,3097,2012,2026-06-25,In Person,No Answer,,,Follow-Up
51163,3097,2012,2026-06-27,Phone,No Answer,,,Service Planning
51164,3097,2012,2026-06-30,Phone,Successful,90,,Service Planning
51165,3097,2012,2026-07-11,Email,Voicemail,,,General Check-In
51166,3098,2003,2024-06-08,Phone,Successful,15,2024-07-08,Crisis Support
51167,3098,2003,2024-08-11,Phone,Successful,45,2024-08-14,Service Planning
51168,3098,2003,2024-08-28,In Person,Voicemail,,2024-08-31,Referral
51169,3098,2003,2024-10-27,Email,No Answer,,2024-11-03,Documentation
51170,3098,2003,2024-12-29,In Person,Successful,45,2025-01-19,Program Update
51171,3098,2003,2025-03-19,Email,Successful,45,2025-04-18,Follow-Up
51172,3098,2003,2025-05-10,Phone,Successful,45,2025-05-17,General Check-In
51173,3098,2003,2025-12-03,Text Message,No Answer,,2025-12-06,Follow-Up
51174,3098,2003,2025-12-10,Email,No Answer,,2026-01-09,Crisis Support
51175,3098,2003,2026-02-04,Phone,Successful,30,2026-02-11,Follow-Up
51176,3098,2003,2026-03-30,Video,Unable to Locate,,,Referral
51177,3099,2014,2025-12-08,Phone,Voicemail,,2025-12-22,General Check-In
51178,3099,2014,2026-02-06,Email,Successful,30,2026-02-09,Documentation
51179,3099,2014,2026-02-24,Phone,Rescheduled,30,2026-02-27,Crisis Support
51180,3099,2014,2026-04-08,Outreach Attempt,Rescheduled,10,2026-04-11,Crisis Support
51181,3099,2014,2026-04-25,Text Message,Successful,30,2026-05-25,Crisis Support
51182,3099,2014,2026-05-27,Email,Successful,10,2026-06-03,General Check-In
51183,3099,2014,2026-06-11,Text Message,Client Declined,,,Program Update
51184,3100,2013,2025-03-28,Phone,Successful,10,2025-04-04,Crisis Support
51185,3100,2013,2025-05-04,Phone,Successful,45,2025-05-25,Documentation
51186,3100,2013,2025-05-10,Phone,Client Declined,,,General Check-In
51187,3100,2013,2025-07-11,Email,Successful,30,2025-07-14,Referral
51188,3100,2013,2025-07-29,Outreach Attempt,Successful,20,2025-08-01,Crisis Support
51189,3100,2013,2025-08-27,Video,No Answer,,2025-09-03,Follow-Up
51190,3100,2013,2025-09-20,Video,Successful,60,2025-10-11,Service Planning
51191,3100,2013,2025-10-16,In Person,Client Declined,,,Crisis Support
51192,3100,2013,2025-11-05,Phone,Successful,15,2025-11-19,Crisis Support
51193,3100,2013,2025-12-12,Video,Successful,60,2025-12-26,Service Planning
51194,3100,2013,2025-12-19,In Person,No Answer,,2026-01-02,Service Planning
51195,3100,2013,2026-01-11,Outreach Attempt,Unable to Locate,,,Crisis Support
51196,3100,2013,2026-01-31,Phone,Successful,90,2026-03-02,Program Update
51197,3100,2013,2026-05-12,Text Message,Successful,20,2026-06-11,Referral
51198,3100,2013,2026-06-07,In Person,Successful,15,2026-06-10,Service Planning
51199,3100,2013,2026-07-08,In Person,Client Declined,,,Service Planning
51200,3101,2012,2024-12-02,Outreach Attempt,No Answer,,2024-12-05,Crisis Support
51201,3101,2012,2024-12-15,In Person,Successful,30,2024-12-18,Documentation
51202,3101,2012,2025-02-15,Phone,Successful,20,2025-02-18,General Check-In
51203,3101,2012,2025-07-15,Phone,Successful,45,2025-08-05,Program Update
51204,3101,2012,2025-07-26,Email,Successful,10,2025-07-29,Documentation
51205,3101,2012,2025-08-23,Phone,Voicemail,,2025-09-06,Crisis Support
51206,3101,2012,2025-09-19,Outreach Attempt,No Answer,,2025-09-26,Documentation
51207,3101,2012,2025-10-03,In Person,Successful,15,2025-10-17,General Check-In
51208,3101,2012,2025-10-25,Text Message,No Answer,,2025-11-08,General Check-In
51209,3101,2012,2025-10-28,Outreach Attempt,Voicemail,,2025-11-11,Follow-Up
51210,3101,2012,2026-05-25,Text Message,Successful,45,2026-06-08,Service Planning
51211,3102,2009,2024-07-13,In Person,Successful,90,2024-07-27,Program Update
51212,3102,2009,2024-08-25,Phone,Successful,10,2024-09-24,Documentation
51213,3102,2009,2025-03-11,Outreach Attempt,Rescheduled,15,2025-03-25,Crisis Support
51214,3102,2009,2025-03-12,Email,Successful,45,2025-03-19,Program Update
51215,3102,2009,2025-10-01,Text Message,Voicemail,,2025-10-22,Service Planning
51216,3102,2009,2025-10-04,In Person,Successful,90,2025-10-25,General Check-In
51217,3102,2009,2026-03-29,In Person,Successful,30,2026-04-28,Referral
51218,3102,2009,2026-04-24,Email,Successful,45,2026-04-27,Crisis Support
51219,3103,2012,2024-12-04,Email,Rescheduled,30,2024-12-11,Crisis Support
51220,3103,2012,2024-12-14,In Person,Successful,90,2024-12-17,Follow-Up
51221,3103,2012,2024-12-30,Email,Rescheduled,20,2025-01-20,Service Planning
51222,3103,2012,2025-04-18,In Person,Client Declined,,,Documentation
51223,3103,2012,2025-05-24,Phone,Successful,10,2025-06-14,Referral
51224,3103,2012,2025-07-11,Phone,Successful,15,2025-07-25,Follow-Up
51225,3103,2012,2025-07-24,Phone,Successful,15,2025-08-23,Follow-Up
51226,3103,2012,2025-12-15,Text Message,Successful,10,2026-01-05,Follow-Up
51227,3103,2012,2026-02-13,Email,Successful,90,2026-02-27,Follow-Up
51228,3103,2012,2026-04-29,Outreach Attempt,No Answer,,2026-05-20,Referral
51229,3103,2012,2026-05-02,Video,Voicemail,,2026-05-09,Service Planning
51230,3103,2012,2026-05-10,Phone,Successful,45,2026-05-17,Documentation
51231,3103,2012,2026-06-28,Email,Successful,30,,Crisis Support
51232,3103,2012,2026-07-11,In Person,No Answer,,,General Check-In
51233,3104,2009,2025-02-01,Email,Rescheduled,30,2025-02-08,Service Planning
51234,3104,2009,2025-02-06,In Person,Voicemail,,2025-02-09,Program Update
51235,3104,2009,2025-02-07,Phone,Successful,20,2025-02-21,Documentation
51236,3104,2009,2025-02-22,Phone,Voicemail,,2025-03-01,General Check-In
51237,3104,2009,2025-03-02,Phone,Rescheduled,30,2025-03-09,Referral
51238,3104,2009,2025-03-25,In Person,Rescheduled,15,2025-04-15,Program Update
51239,3104,2009,2025-04-03,Phone,Successful,60,2025-05-03,Documentation
51240,3104,2009,2025-04-05,Phone,Client Declined,,,Crisis Support
51241,3104,2009,2025-04-18,Text Message,No Answer,,2025-04-25,Crisis Support
51242,3104,2009,2025-05-04,Text Message,Successful,45,2025-05-18,Documentation
51243,3104,2009,2025-06-04,Phone,Unable to Locate,,,Crisis Support
51244,3104,2009,2025-07-03,Text Message,Successful,60,2025-07-24,General Check-In
51245,3105,2005,2023-12-07,Outreach Attempt,Voicemail,,2023-12-14,Service Planning
51246,3105,2005,2023-12-11,Phone,Successful,45,2023-12-18,Documentation
51247,3105,2005,2023-12-18,Phone,No Answer,,2024-01-17,Program Update
51248,3105,2005,2023-12-24,Outreach Attempt,Unable to Locate,,,Service Planning
51249,3105,2005,2024-01-26,Text Message,Voicemail,,2024-02-25,General Check-In
51250,3105,2005,2024-02-04,Phone,Successful,10,2024-02-11,General Check-In
51251,3105,2005,2024-02-13,Phone,Successful,60,2024-02-16,Documentation
51252,3105,2005,2024-03-25,Phone,Successful,30,2024-04-24,General Check-In
51253,3105,2005,2024-04-10,Text Message,Successful,60,2024-04-24,Service Planning
51254,3105,2005,2024-04-13,In Person,Client Declined,,,General Check-In
51255,3105,2005,2024-04-19,Email,No Answer,,2024-05-19,Referral
51256,3105,2005,2024-04-22,Email,Successful,15,2024-04-25,Referral
51257,3105,2005,2024-04-24,Text Message,No Answer,,2024-05-08,Service Planning
51258,3105,2005,2024-04-26,Email,Voicemail,,2024-05-03,Follow-Up
51259,3106,2014,2025-11-06,Phone,Rescheduled,15,2025-12-06,Program Update
51260,3106,2014,2025-11-09,Text Message,Unable to Locate,,,General Check-In
51261,3106,2014,2025-11-12,Email,Voicemail,,2025-12-12,Program Update
51262,3106,2014,2025-11-23,Phone,Voicemail,,2025-11-26,Crisis Support
51263,3106,2014,2025-11-24,Email,Successful,60,2025-12-01,General Check-In
51264,3106,2014,2025-11-24,Phone,Voicemail,,2025-12-08,Program Update
51265,3106,2014,2025-12-21,In Person,Successful,10,2026-01-20,Follow-Up
51266,3106,2014,2025-12-24,Outreach Attempt,Unable to Locate,,,Program Update
51267,3106,2014,2025-12-28,Outreach Attempt,Successful,10,2026-01-11,General Check-In
51268,3106,2014,2026-01-24,Outreach Attempt,Client Declined,,,General Check-In
51269,3106,2014,2026-02-08,Email,No Answer,,2026-02-22,Service Planning
51270,3106,2014,2026-03-05,In Person,Successful,45,2026-03-19,Referral
51271,3106,2014,2026-05-21,In Person,Successful,10,2026-05-24,Service Planning
51272,3106,2014,2026-05-27,Phone,Successful,10,2026-06-26,Service Planning
51273,3106,2014,2026-06-04,Phone,Voicemail,,2026-06-11,Follow-Up
51274,3106,2014,2026-06-05,Phone,Successful,10,2026-06-08,Documentation
51275,3106,2014,2026-06-12,In Person,Successful,10,2026-06-15,Documentation
51276,3107,2014,2025-05-20,Video,Successful,15,2025-06-10,Referral
51277,3107,2014,2025-08-04,In Person,Successful,20,2025-09-03,Crisis Support
51278,3107,2014,2025-11-06,Text Message,Successful,45,2025-11-13,Program Update
51279,3107,2014,2025-11-11,Phone,Successful,30,2025-12-11,General Check-In
51280,3107,2014,2025-11-22,Text Message,No Answer,,2025-11-25,Referral
51281,3107,2014,2025-12-08,Phone,Unable to Locate,,,Service Planning
51282,3107,2014,2025-12-17,Video,Successful,90,2025-12-20,General Check-In
51283,3107,2014,2026-03-03,Phone,Unable to Locate,,,Documentation
51284,3107,2014,2026-04-22,Email,No Answer,,2026-05-13,Documentation
51285,3107,2014,2026-06-27,Phone,Successful,30,2026-07-11,Follow-Up
51286,3108,2002,2023-09-25,Phone,Client Declined,,,Crisis Support
51287,3108,2002,2023-10-22,Phone,Client Declined,,,Crisis Support
51288,3108,2002,2023-10-28,Text Message,No Answer,,2023-11-04,Documentation
51289,3108,2002,2024-02-06,Text Message,Unable to Locate,,,Program Update
51290,3108,2002,2024-04-02,Outreach Attempt,Successful,15,2024-04-09,General Check-In
51291,3108,2002,2024-07-03,In Person,Rescheduled,90,2024-07-17,General Check-In
51292,3108,2002,2024-08-25,In Person,No Answer,,2024-09-15,Referral
